196	893	0
196	199	0
186	572	0
186	708	0
186	256	0
186	213	0
186	124	0
22	659	0
22	1013	0
22	1417	0
22	156	0
22	1082	0
22	1380	0
22	821	0
244	913	0
244	1210	0
244	1175	0
244	1066	0
244	1229	0
244	667	0
244	1227	0
244	1136	0
244	23	0
244	1422	0
244	261	0
244	1298	0
166	1512	0
298	1622	0
298	1197	0
298	319	0
298	164	0
298	1022	0
298	165	0
298	1482	0
115	1620	0
115	350	0
115	1007	0
115	1130	0
115	416	0
253	374	0
253	397	0
253	741	0
253	162	0
253	616	0
305	805	0
305	1514	0
305	944	0
305	1380	0
305	20	0
305	916	0
305	553	0
305	1472	0
305	113	0
305	634	0
305	1269	0
6	1370	0
6	1468	0
6	210	0
6	1526	0
6	363	0
6	870	0
6	315	0
6	448	0
6	1527	0
6	1069	0
6	1015	0
62	356	0
62	126	0
62	419	0
62	819	0
62	364	0
62	937	0
62	201	0
62	1015	0
62	429	0
62	434	0
62	166	0
62	95	0
286	1276	0
286	999	0
286	1577	0
286	1667	0
286	1417	0
286	823	0
286	1110	0
286	310	0
286	1445	0
286	441	0
286	1013	0
286	84	0
286	662	0
286	1141	0
200	902	0
200	540	0
200	1258	0
200	737	0
200	1274	0
200	767	0
200	1539	0
200	704	0
200	238	0
200	266	0
200	1200	0
210	1665	0
210	389	0
210	1401	0
210	1378	0
210	399	0
210	268	0
210	846	0
224	1605	0
224	1378	0
224	489	0
224	1341	0
224	1050	0
224	1179	0
224	1086	0
303	292	0
303	370	0
303	900	0
303	1390	0
303	456	0
303	1027	0
303	60	0
303	1616	0
303	1211	0
303	1605	0
303	600	0
303	313	0
303	52	0
303	146	0
303	555	0
303	652	0
303	999	0
303	1171	0
303	1513	0
303	18	0
303	1588	0
303	923	0
303	1057	0
303	1293	0
122	1029	0
122	250	0
122	1299	0
194	420	0
194	1327	0
194	675	0
194	1018	0
194	1577	0
194	1440	0
194	662	0
194	1606	0
194	68	0
194	1169	0
194	1574	0
194	1510	0
194	1330	0
194	952	0
194	469	0
291	155	0
291	1100	0
291	878	0
291	897	0
291	119	0
291	806	0
291	1011	0
291	360	0
291	1166	0
291	1079	0
291	490	0
291	1033	0
291	1256	0
291	1476	0
291	1204	0
234	1332	0
234	946	0
234	1653	0
234	765	0
234	1239	0
234	1532	0
234	1618	0
234	1476	0
234	829	0
234	108	0
234	976	0
234	1086	0
234	356	0
234	881	0
234	314	0
234	841	0
234	106	0
234	1237	0
234	1395	0
234	1399	0
234	1659	0
234	1059	0
234	768	0
119	1344	0
119	1129	0
119	1302	0
119	733	0
119	409	0
119	669	0
119	582	0
119	8	0
119	1553	0
167	304	0
167	205	0
167	112	0
167	609	0
299	1320	0
299	130	0
299	1641	0
299	572	0
299	1646	0
299	763	0
299	1041	0
299	1539	0
299	1550	0
299	1213	0
299	1335	0
299	163	0
299	5	0
299	998	0
308	667	0
308	231	0
308	271	0
308	420	0
308	1424	0
308	823	0
308	1643	0
308	333	0
308	1677	0
308	1195	0
308	782	0
308	1457	0
308	756	0
308	332	0
308	1160	0
308	207	0
308	161	0
308	621	0
308	142	0
308	871	0
95	908	0
95	876	0
95	569	0
95	813	0
95	767	0
95	32	0
95	978	0
95	740	0
95	1446	0
95	609	0
95	937	0
95	1152	0
95	409	0
95	336	0
38	1210	0
38	1187	0
38	971	0
38	1314	0
38	1219	0
38	785	0
102	646	0
102	825	0
102	1486	0
102	1534	0
102	1477	0
102	1196	0
102	1135	0
102	1608	0
102	653	0
102	955	0
102	1062	0
63	396	0
63	238	0
63	1480	0
63	1225	0
63	1265	0
160	659	0
160	106	0
160	206	0
160	1469	0
160	1301	0
160	125	0
50	556	0
50	1562	0
301	1674	0
301	1316	0
301	933	0
301	1390	0
301	1269	0
301	858	0
301	63	0
301	826	0
301	125	0
301	126	0
301	1011	0
301	891	0
301	925	0
301	94	0
225	795	0
225	1225	0
290	1559	0
290	1154	0
290	1161	0
290	543	0
290	602	0
290	159	0
290	451	0
290	795	0
97	715	0
97	254	0
97	500	0
157	1599	0
157	408	0
157	78	0
181	314	0
181	1659	0
181	679	0
181	614	0
181	570	0
181	163	0
181	1541	0
181	368	0
181	1251	0
181	664	0
181	1500	0
181	214	0
181	1432	0
181	1652	0
181	973	0
181	1118	0
181	1131	0
181	602	0
181	136	0
181	1158	0
181	651	0
278	539	0
278	112	0
276	263	0
276	1529	0
276	836	0
276	648	0
276	1682	0
276	9	0
276	989	0
276	811	0
276	1335	0
276	1206	0
276	1458	0
276	133	0
276	162	0
276	810	0
276	259	0
276	37	0
276	1399	0
276	878	0
276	1364	0
276	857	0
276	1331	0
276	1412	0
276	1032	0
276	900	0
276	256	0
7	224	0
7	1606	0
7	1580	0
7	119	0
7	1650	0
7	112	0
7	412	0
7	1064	0
7	1399	0
7	341	0
7	359	0
7	1371	0
7	936	0
7	1238	0
7	1080	0
7	337	0
7	828	0
7	343	0
7	857	0
7	1069	0
10	314	0
10	445	0
10	299	0
10	817	0
10	1108	0
10	1329	0
10	672	0
10	1290	0
10	1076	0
284	411	0
284	1411	0
284	1272	0
201	992	0
201	1680	0
201	434	0
201	810	0
201	1488	0
201	700	0
201	1615	0
201	802	0
201	530	0
201	462	0
201	73	0
201	759	0
201	729	0
201	930	0
201	220	0
201	367	0
201	1639	0
201	889	0
201	265	0
287	1338	0
287	346	0
287	41	0
246	918	0
246	1170	0
246	927	0
246	1327	0
246	233	0
246	1333	0
246	1678	0
246	192	0
246	544	0
246	930	0
242	906	0
249	1673	0
249	513	0
249	983	0
249	1344	0
249	1676	0
249	241	0
249	702	0
249	157	0
99	1147	0
99	1547	0
99	1677	0
99	421	0
99	662	0
99	866	0
99	16	0
178	1552	0
178	534	0
178	1671	0
178	623	0
178	1555	0
178	533	0
178	59	0
178	498	0
178	1019	0
178	1201	0
178	428	0
178	612	0
178	1336	0
178	645	0
251	1313	0
251	1172	0
251	1391	0
251	1158	0
81	940	0
81	177	0
81	872	0
260	163	0
260	1521	0
25	313	0
25	1419	0
25	978	0
25	75	0
59	543	0
59	242	0
59	424	0
59	661	0
59	1083	0
59	1059	0
59	1521	0
59	1251	0
59	482	0
59	1348	0
59	1152	0
59	1623	0
59	1652	0
59	164	0
59	1159	0
59	555	0
59	223	0
59	268	0
59	157	0
72	1641	0
72	413	0
72	1250	0
72	1151	0
72	1036	0
72	186	0
72	1185	0
87	1555	0
87	217	0
87	618	0
87	1082	0
87	456	0
87	162	0
87	826	0
87	714	0
87	584	0
87	620	0
87	1253	0
42	1502	0
42	1103	0
42	1254	0
42	1298	0
42	1275	0
42	326	0
42	594	0
42	32	0
42	1148	0
292	131	0
292	688	0
292	318	0
292	202	0
292	1394	0
292	796	0
20	585	0
20	72	0
20	1369	0
13	1225	0
13	394	0
13	1666	0
13	1072	0
13	387	0
13	1483	0
13	1508	0
13	1575	0
13	1236	0
13	705	0
13	1031	0
13	752	0
13	1584	0
13	711	0
13	342	0
13	1522	0
13	1052	0
13	1576	0
13	1327	0
13	166	0
13	186	0
13	938	0
13	275	0
13	1288	0
13	1057	0
13	1364	0
13	44	0
13	1424	0
13	1133	0
13	1312	0
13	1617	0
138	73	0
138	191	0
138	418	0
60	735	0
60	732	0
60	184	0
60	127	0
60	347	0
60	904	0
60	765	0
60	1076	0
60	1636	0
60	634	0
57	1363	0
57	788	0
57	1137	0
57	1474	0
57	958	0
57	1538	0
223	599	0
223	340	0
223	1399	0
223	1089	0
223	545	0
189	1264	0
189	696	0
189	972	0
189	1092	0
189	1583	0
189	550	0
